Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Is Training
590000,3.0847173,656.1428571428571,-0.28540087,-2.318185704095023,-2.318185704095023,0.025378475,0.0638529,0.00021213332,0.17071109,0.007074038,1.0
600000,3.0766065,508.4782608695652,-0.2779376,-1.6300333106801623,-1.6300333106801623,0.03685093,0.07640126,0.00021071125,0.17023708,0.007026683,1.0
610000,3.0571184,420.5416666666667,-0.29367745,-1.0984038303677852,-1.0984038303677852,0.052824892,0.06802787,0.00020929526,0.16976507,0.006979531,1.0
620000,3.0634563,607.7619047619048,-0.30856672,-2.0544428534450985,-2.0544428534450985,0.040896636,0.072670236,0.00020772088,0.16924028,0.0069271037,1.0
630000,3.0724573,315.6875,-0.32499498,-0.5622066636880239,-0.5622066636880239,0.03497579,0.06769632,0.0002061527,0.16871755,0.006874884,1.0
640000,3.0650997,606.92,-0.29467696,-1.9855230774443884,-1.9855230774443884,0.044773515,0.07435572,0.00020474082,0.16824692,0.006827868,1.0
650000,3.0086741,447.03846153846155,-0.21697111,-1.2124346219576323,-1.2124346219576323,0.047051422,0.07199253,0.00020331638,0.16777211,0.0067804335,1.0
660000,3.0384195,432.3333333333333,-0.19061747,-1.1390381015482403,-1.1390381015482403,0.03838141,0.06804697,0.00020174313,0.16724768,0.0067280442,1.0
670000,2.9712055,412.2068965517241,-0.22642548,-1.168755978345871,-1.168755978345871,0.04226222,0.06684146,0.00020016893,0.16672297,0.0066756243,1.0
680000,2.982857,358.5,-0.2503615,-0.6525055600537194,-0.6525055600537194,0.03343263,0.06897608,0.00019874777,0.16624925,0.006628298,1.0
690000,2.9491348,462.9583333333333,-0.26289755,-1.2901375020543735,-1.2901375020543735,0.042021666,0.06882842,0.00019733771,0.16577922,0.0065813437,1.0
700000,2.9527855,438.1,-0.28173777,-1.1669400021433831,-1.1669400021433831,0.04093955,0.06830701,0.00019577371,0.16525789,0.006529263,1.0
710000,2.9477425,597.2777777777778,-0.23843603,-2.06591666655408,-2.06591666655408,0.033179067,0.067776665,0.00019420397,0.16473463,0.006476991,1.0
720000,2.952615,488.2857142857143,-0.28181824,-1.617618190971288,-1.617618190971288,0.044178646,0.06968641,0.00019263604,0.16421199,0.0064247786,1.0
730000,2.9027934,382.3076923076923,-0.22897461,-0.849137487821281,-0.849137487821281,0.04725746,0.070603445,0.00019120707,0.16373567,0.0063771936,1.0
740000,2.9573689,481.5,-0.23273192,-1.380038908786244,-1.380038908786244,0.04597151,0.073053166,0.00018977435,0.1632581,0.0063294843,1.0
750000,2.9508398,270.34375,-0.18954834,-0.3640387164008233,-0.3640387164008233,0.046247385,0.07084417,0.00018818663,0.16272886,0.0062766126,1.0
760000,2.9236245,458.96,-0.18361217,-1.2395846133048718,-1.2395846133048718,0.05600051,0.0695703,0.00018676571,0.16225521,0.006229297,1.0
770000,2.909875,341.23333333333335,-0.1964124,-0.6868833353122076,-0.6868833353122076,0.057859343,0.06957112,0.00018534128,0.16178043,0.006181863,1.0
780000,2.9619272,358.61538461538464,-0.23218516,-0.8113077036463298,-0.8113077036463298,0.040593006,0.06716649,0.00018374735,0.16124909,0.0061287847,1.0
790000,2.933011,304.6842105263158,-0.1654021,-0.4810363496794845,-0.4810363496794845,0.061739128,0.07515286,0.00018217371,0.16072455,0.0060763825,1.0
800000,2.8596942,360.0,-0.14143413,-0.7660378443228232,-0.7660378443228232,0.05722917,0.06498237,0.00018075587,0.16025195,0.006029169,1.0
810000,2.885548,309.07142857142856,-0.14290164,-0.5281357264944485,-0.5281357264944485,0.0476866,0.07393557,0.00017933405,0.15977798,0.0059818225,1.0
820000,2.8400166,355.04,-0.16466157,-0.7398916700234016,-0.7398916700234016,0.041021917,0.07570954,0.00017776428,0.15925474,0.005929549,1.0
830000,2.8653758,340.0,-0.2168395,-0.7714893051556179,-0.7714893051556179,0.04866202,0.067749694,0.0001761987,0.15873288,0.0058774147,1.0
840000,2.8301415,375.3225806451613,-0.19736084,-0.8145625097677112,-0.8145625097677112,0.055871926,0.06823325,0.00017478512,0.15826169,0.005830343,1.0
850000,2.855766,282.96153846153845,-0.17930411,-0.397603846513308,-0.397603846513308,0.049517743,0.07132294,0.00017336103,0.157787,0.0057829204,1.0
860000,2.8771412,393.96666666666664,-0.21986608,-0.945683358112971,-0.945683358112971,0.053360768,0.07370938,0.00017177923,0.15725973,0.005730246,1.0
870000,2.8736901,358.6923076923077,-0.22347319,-0.8111730859829829,-0.8111730859829829,0.05049116,0.06749506,0.00017016284,0.15672092,0.0056764204,1.0
880000,2.8985045,297.3157894736842,-0.26409557,-0.4680684538264024,-0.4680684538264024,0.04115824,0.06890812,0.00016873555,0.15624516,0.0056288913,1.0
890000,2.8865643,526.24,-0.25510538,-1.6406080305576325,-1.6406080305576325,0.041558545,0.07386921,0.00016732824,0.15577605,0.005582028,1.0
900000,2.8661556,316.7368421052632,-0.27356318,-0.6179789504722545,-0.6179789504722545,0.041806467,0.06679528,0.00016575986,0.15525328,0.0055298014,1.0
910000,2.8250332,622.5263157894736,-0.3152372,-2.1774470885010326,-2.1774470885010326,0.038358048,0.08173302,0.00016418687,0.15472893,0.0054774205,1.0
920000,2.8720725,477.8181818181818,-0.29785153,-1.3899625117580097,-1.3899625117580097,0.046274647,0.07153396,0.00016278261,0.15426084,0.0054306593,1.0
930000,2.83424,509.48148148148147,-0.30161253,-1.594174075457785,-1.594174075457785,0.041665595,0.07315069,0.00016136511,0.15378834,0.0053834566,1.0
940000,2.8931842,307.72,-0.2561441,-0.5227399897575379,-0.5227399897575379,0.052007742,0.07141559,0.00015976591,0.15325528,0.0053302026,1.0
950000,2.9307048,473.72,-0.30148217,-1.378934787667316,-1.378934787667316,0.044356067,0.07556617,0.00015819717,0.15273236,0.0052779643,1.0
960000,2.8492205,426.94736842105266,-0.27581412,-1.2715333253145218,-1.2715333253145218,0.034298684,0.07486163,0.00015663246,0.1522108,0.0052258587,1.0
970000,2.8446522,376.65,-0.274222,-0.7540565392245417,-0.7540565392245417,0.02964541,0.07228141,0.00015520486,0.15173493,0.00517832,1.0
980000,2.8214974,598.1739130434783,-0.28634214,-1.9593521628690802,-1.9593521628690802,0.04496408,0.073229,0.00015379315,0.15126435,0.00513131,1.0
990000,2.841916,290.37142857142857,-0.2680112,-0.43530572397368295,-0.43530572397368295,0.07168596,0.06659676,0.00015222919,0.15074304,0.0050792294,1.0
1000000,2.7835827,260.36,-0.24012133,-0.1437904948279971,-0.1437904948279971,0.03735405,0.07550977,0.0001506495,0.15021649,0.0050266264,1.0
1010000,2.7485237,406.6666666666667,-0.24390133,-1.0839571676083974,-1.0839571676083974,0.061622664,0.069549665,0.00014924085,0.14974694,0.0049797185,1.0
1020000,2.8723874,529.0952380952381,-0.27134365,-1.6120667258898418,-1.6120667258898418,0.035211552,0.07219533,0.00014782189,0.14927395,0.004932467,1.0
1030000,2.8952804,318.5,-0.32307246,-0.5733166833718618,-0.5733166833718618,0.018636806,0.0741211,0.00014625187,0.14875059,0.0048801852,1.0
1040000,2.9284663,526.7619047619048,-0.36377245,-1.295280022919178,-1.295280022919178,0.042990793,0.070397735,0.0001446745,0.14822482,0.0048276586,1.0
1050000,2.9594836,158.22222222222223,-0.34472656,-0.5746500134468079,-0.5746500134468079,0.024987666,0.06926512,0.00014326687,0.1477556,0.0047807842,1.0
1060000,2.865694,683.72,-0.33761016,-2.6196440303325654,-2.6196440303325654,0.025689468,0.068408325,0.00014184983,0.14728326,0.0047335974,1.0
1070000,2.7941089,566.925925925926,-0.25884524,-1.9877148320277531,-1.9877148320277531,0.043057505,0.07232324,0.00014029119,0.14676371,0.0046816943,1.0
1080000,2.8351526,460.32,-0.29449698,-1.3543000310659408,-1.3543000310659408,0.049217056,0.07163196,0.00013873048,0.14624347,0.004629723,1.0
1090000,2.8605886,346.67857142857144,-0.2927546,-0.7332730872126726,-0.7332730872126726,0.04461189,0.06461627,0.00013715272,0.14571753,0.004577183,1.0
1100000,2.7952762,562.3,-0.3018082,-1.8426545641639016,-1.8426545641639016,0.02882885,0.06657243,0.00013575447,0.14525147,0.004530621,1.0
1110000,2.799205,401.7083333333333,-0.26416034,-1.0541304453559543,-1.0541304453559543,0.046487745,0.06658376,0.00013435645,0.14478548,0.0044840677,1.0
1120000,2.7325473,595.6666666666666,-0.27964035,-1.8491000151261687,-1.8491000151261687,0.035046466,0.07345947,0.00013279723,0.14426573,0.004432145,1.0
1130000,2.7245383,477.0,-0.26881066,-1.4226032346487045,-1.4226032346487045,0.05019591,0.07083712,0.00013123846,0.14374614,0.0043802382,1.0
1140000,2.7710857,315.03333333333336,-0.24031779,-0.5601000056184572,-0.5601000056184572,0.057169218,0.071323946,0.00012966892,0.14322294,0.004327973,1.0
1150000,2.7508562,409.8,-0.18752924,-1.042126949589986,-1.042126949589986,0.0422779,0.06526477,0.00012825025,0.14275005,0.0042807315,1.0
1160000,2.69872,331.7037037037037,-0.1523556,-0.638022251703121,-0.638022251703121,0.037176836,0.07646123,0.00012682105,0.14227366,0.004233138,1.0
1170000,2.6004653,304.84615384615387,-0.17136237,-0.5043308001298171,-0.5043308001298171,0.053201266,0.06273368,0.0001252323,0.14174409,0.0041802335,1.0
1180000,2.6652386,355.38235294117646,-0.22370434,-0.7549719023518264,-0.7549719023518264,0.051955808,0.072042994,0.00012366014,0.14122002,0.0041278796,1.0
1190000,2.6149364,440.8181818181818,-0.16192605,-1.1820543093340738,-1.1820543093340738,0.06662396,0.077924296,0.00012224351,0.14074782,0.0040807067,1.0
1200000,2.651525,249.47222222222223,-0.11322858,-0.23265278918875587,-0.23265278918875587,0.04965117,0.06609607,0.00012082333,0.14027442,0.004033414,1.0
1210000,2.609107,288.3636363636364,-0.12563309,-0.4255757720181436,-0.4255757720181436,0.046056233,0.06752281,0.0001192393,0.13974643,0.0039806664,1.0
1220000,2.526214,239.89655172413794,-0.13716455,-0.1851069084529219,-0.1851069084529219,0.049449738,0.06577232,0.000117673095,0.13922432,0.0039285114,1.0
1230000,2.5597417,459.9,-0.1806835,-1.2706100270152092,-1.2706100270152092,0.038924463,0.067932226,0.00011625173,0.13875055,0.0038811802,1.0
1240000,2.5013425,390.03846153846155,-0.1821305,-0.9266500186461669,-0.9266500186461669,0.0520849,0.07377018,0.0001148224,0.1382741,0.0038335838,1.0
1250000,2.4135532,411.6666666666667,-0.19546106,-0.9643928919519696,-0.9643928919519696,0.05246839,0.06945621,0.00011326019,0.13775337,0.003781562,1.0
1260000,2.4833665,324.52941176470586,-0.19160658,-0.6629032348432848,-0.6629032348432848,0.051986128,0.06599012,0.000111664725,0.13722154,0.003728433,1.0
1270000,2.4615476,324.0,-0.19877817,-0.6897878994544347,-0.6897878994544347,0.051105093,0.06710912,0.00011022713,0.13674235,0.0036805607,1.0
1280000,2.4105268,344.72222222222223,-0.13285594,-0.7294805805302329,-0.7294805805302329,0.055306323,0.06680055,0.00010879291,0.1362643,0.0036328018,1.0
1290000,2.407672,247.14285714285714,-0.13079004,-0.22054857526506697,-0.22054857526506697,0.05820415,0.07201284,0.000107195505,0.1357318,0.003579608,1.0
1300000,2.409418,251.91176470588235,-0.15986857,-0.24297944412511938,-0.24297944412511938,0.056648836,0.0676368,0.00010577404,0.135258,0.003532273,1.0
1310000,2.4295893,276.0810810810811,-0.14597486,-0.36375947578533274,-0.36375947578533274,0.058578055,0.06884132,0.000104362305,0.13478741,0.0034852624,1.0
1320000,2.5065255,307.27777777777777,-0.11869547,-0.5175833486848407,-0.5175833486848407,0.047054954,0.06700934,0.00010275922,0.13425305,0.0034318797,1.0
1330000,2.5250382,278.46666666666664,-0.1560907,-0.41124484559585306,-0.41124484559585306,0.046715,0.07492669,0.00010117747,0.13372579,0.0033792076,1.0
1340000,2.4532084,316.22222222222223,-0.16118817,-0.51721788836377,-0.51721788836377,0.04662883,0.06953111,9.976234e-05,0.1332541,0.0033320833,1.0
1350000,2.44328,285.5483870967742,-0.1632149,-0.40969357471312245,-0.40969357471312245,0.04854054,0.07103584,9.8331075e-05,0.132777,0.0032844222,1.0
1360000,2.4267583,294.2439024390244,-0.11945227,-0.4602100238204002,-0.4602100238204002,0.059161603,0.06957759,9.675275e-05,0.13225088,0.003231864,1.0
1370000,2.5072021,407.9642857142857,-0.17261264,-1.0446600237488746,-1.0446600237488746,0.041584644,0.066759326,9.514757e-05,0.13171582,0.0031784114,1.0
1380000,2.2607243,314.0243902439024,-0.091507815,-0.6389907293541487,-0.6389907293541487,0.06474746,0.06790926,9.37163e-05,0.13123873,0.00313075,1.0
1390000,2.1741521,286.6470588235294,-0.108057514,-0.3516361423664623,-0.3516361423664623,0.049438246,0.07305821,9.2278344e-05,0.13075942,0.0030828663,1.0
1400000,2.3402185,214.0,-0.082355276,-0.05236596820202279,-0.05236596820202279,0.066707075,0.06986098,9.0661975e-05,0.13022064,0.0030290412,1.0
1410000,2.2597446,257.57575757575756,-0.119060904,-0.25851112852493924,-0.25851112852493924,0.060114685,0.06381843,8.922571e-05,0.12974188,0.0029812134,1.0
1420000,2.348136,222.69230769230768,-0.16504626,-0.10002309198562916,-0.10002309198562916,0.04139464,0.06896199,8.7792105e-05,0.129264,0.0029334745,1.0
1430000,2.173225,347.4,-0.15612495,-0.7326872249444326,-0.7326872249444326,0.06451614,0.06702206,8.620508e-05,0.128735,0.0028806268,1.0
1440000,2.258419,270.8222222222222,-0.08541549,-0.2140900269150734,-0.2140900269150734,0.05476191,0.06978288,8.463374e-05,0.12821122,0.0028283012,1.0
1450000,2.2208278,218.3125,-0.10254666,-0.23841579650577746,-0.23841579650577746,0.056820143,0.069532104,8.323504e-05,0.12774499,0.0027817243,1.0
1460000,2.0973296,330.6896551724138,-0.10581014,-0.6312345173852197,-0.6312345173852197,0.04988242,0.06723375,8.180665e-05,0.12726887,0.0027341587,1.0
1470000,2.0859816,287.06451612903226,-0.16166966,-0.41735164196260516,-0.41735164196260516,0.047461353,0.07053556,8.023652e-05,0.12674549,0.0026818737,1.0
1480000,2.2164063,354.71875,-0.15759176,-0.7983000470745948,-0.7983000470745948,0.04317606,0.07157379,7.867745e-05,0.1262258,0.0026299565,1.0
1490000,2.1272264,265.2,-0.08957363,-0.27975279672278297,-0.27975279672278297,0.05780138,0.06669289,7.727217e-05,0.12575735,0.0025831605,1.0
1500000,2.1384737,231.625,-0.11892594,-0.14324585100015005,-0.14324585100015005,0.048758987,0.06759756,7.5867654e-05,0.12528919,0.0025363902,1.0
1510000,2.1591797,376.8333333333333,-0.21202272,-0.886038937088516,-0.886038937088516,0.052095097,0.0695843,7.427873e-05,0.124759555,0.0024834792,1.0
1520000,2.0518217,197.11111111111111,-0.17639121,0.025948150290383235,0.025948150290383235,0.05359919,0.06338237,7.2685005e-05,0.12422831,0.002430408,1.0
1530000,2.0704215,448.38461538461536,-0.2091429,-1.212292357132985,-1.212292357132985,0.04637048,0.07161495,7.1263166e-05,0.12375437,0.002383061,1.0
1540000,1.9943953,261.44444444444446,-0.16381966,-0.29093890802727806,-0.29093890802727806,0.061937608,0.07028263,6.9830305e-05,0.12327675,0.0023353465,1.0
1550000,1.9643116,410.2,-0.18412724,-1.1225931325863148,-1.1225931325863148,0.05164508,0.075235404,6.824892e-05,0.12274961,0.002282686,1.0
1560000,2.002098,381.13793103448273,-0.1702664,-0.8089741087622113,-0.8089741087622113,0.052944195,0.06484177,6.6671906e-05,0.12222395,0.0022301718,1.0
1570000,1.864325,268.6666666666667,-0.15659033,-0.4095777968565623,-0.4095777968565623,0.06352297,0.07614683,6.525361e-05,0.12175118,0.0021829423,1.0
1580000,2.0208025,317.61764705882354,-0.14520673,-0.521484412252903,-0.521484412252903,0.05783396,0.0698105,6.380234e-05,0.121267416,0.0021346153,1.0
1590000,1.932895,323.8,-0.14885892,-0.7330424650148912,-0.7330424650148912,0.056616455,0.075085826,6.221967e-05,0.12073986,0.0020819118,1.0
1600000,1.9456924,278.88235294117646,-0.11137826,-0.31747108305755417,-0.31747108305755417,0.0671687,0.069903165,6.078687e-05,0.120262265,0.0020342001,1.0
1610000,1.8540918,277.8181818181818,-0.052833557,-0.37137956578623166,-0.37137956578623166,0.06189377,0.06428897,5.9364924e-05,0.119788274,0.0019868494,1.0
1620000,2.0200036,255.03030303030303,-0.062052358,-0.2594848600300876,-0.2594848600300876,0.05366223,0.06867599,5.779325e-05,0.11926439,0.0019345123,1.0
1630000,2.0720253,205.25,-0.09934203,-0.013021894730627537,-0.013021894730627537,0.052010696,0.065970406,5.6235505e-05,0.11874513,0.0018826395,1.0
1640000,2.0244663,362.3666666666667,-0.13498718,-0.7917034687667057,-0.7917034687667057,0.047451653,0.06904406,5.4661312e-05,0.118220426,0.001830219,1.0
1650000,2.0561655,358.42857142857144,-0.18453352,-0.7667500363154844,-0.7667500363154844,0.041592017,0.06373321,5.3256797e-05,0.11775224,0.0017834486,1.0
1660000,1.9291137,418.75,-0.1886747,-1.1020749900490046,-1.1020749900490046,0.052046634,0.0726313,5.1819323e-05,0.11727308,0.0017355807,1.0
1670000,1.8794948,354.06060606060606,-0.14670004,-0.7944742037403968,-0.7944742037403968,0.052939333,0.07015708,5.0250317e-05,0.116750084,0.0016833327,1.0
1680000,1.9781748,286.0625,-0.12283822,-0.34059689193964005,-0.34059689193964005,0.05325981,0.06743951,4.867206e-05,0.11622399,0.0016307768,1.0
1690000,1.98683,335.4054054054054,-0.101813115,-0.6881230702767005,-0.6881230702767005,0.055627983,0.06946618,4.7225825e-05,0.115741916,0.001582617,1.0
1700000,1.8516686,248.43333333333334,-0.09191822,-0.2282366673151652,-0.2282366673151652,0.0557922,0.06662442,4.5790013e-05,0.115263306,0.0015348045,1.0
1710000,1.8196903,282.93548387096774,-0.12648377,-0.3126066744327545,-0.3126066744327545,0.055463888,0.06880681,4.4210363e-05,0.11473676,0.0014822022,1.0
1720000,1.8851461,351.1666666666667,-0.15019584,-0.8582967032988866,-0.8582967032988866,0.055849977,0.07057972,4.262891e-05,0.11420961,0.0014295399,1.0
1730000,1.9052889,360.55172413793105,-0.120763935,-0.7305000136295955,-0.7305000136295955,0.045332417,0.06891533,4.1213487e-05,0.1137378,0.0013824063,1.0
1740000,1.8145832,323.02941176470586,-0.13402244,-0.596732356969048,-0.596732356969048,0.052999843,0.06685369,3.9766674e-05,0.11325552,0.0013342274,1.0
1750000,1.8812522,248.5151515151515,-0.11291141,-0.24378437781706452,-0.24378437781706452,0.05063374,0.0707313,3.819555e-05,0.112731814,0.001281909,1.0
1760000,1.8173003,241.7391304347826,-0.061469607,-0.20633191821422983,-0.20633191821422983,0.06494987,0.07110988,3.6758447e-05,0.11225278,0.0012340534,1.0
